年龄	0.35	0
丰田威驰	0.35	0
逻辑	0.35	0
仪式	0.35	0
▼	0.35	0
发觉	0.35	0
面向未来	0.35	0
纳入	0.35	0
宁夏	0.35	0
就此	0.35	0
爆发力	0.35	0
处在	0.35	0
历史舞台	0.35	0
传祺ga6	0.35	0
离家	0.35	0
营业	0.35	0
附	0.35	0
领导者	0.35	0
外挂	0.35	0
丰田公司	0.35	0
同学	0.35	0.22
旨在	0.35	0
完完全全	0.35	0
完毕	0.35	0
野心	0.35	0
特写	0.35	0
打滑	0.35	0
赘述	0.35	0
节	0.35	0
取而代之	0.35	0
不已	0.35	0
nvh	0.35	0
数字化	0.35	0
端	0.35	0
福特翼搏	0.35	0
违	0.35	0
平静	0.35	0
开辟	0.35	0
生命	0.35	6.1
复合	0.35	0
已于	0.35	0
Assist	0.35	0
跨界版	0.35	0
挑选	0.35	0
下文	0.35	0
吴先生	0.35	0
社区	0.35	0
俘获	0.35	0
未上市	0.35	0
资深	0.35	0
标致408	0.35	0
宾馆	0.35	0
大开	0.35	0
归功于	0.35	0
身价	0.35	0
跑步	0.35	0
蝴蝶	0.35	0
闪耀	0.35	0
竖	0.35	0
一时间	0.35	0
晚上	0.35	0.22
买下	0.35	0
福克斯rs	0.35	0
有幸	0.35	0
型号	0.35	0.77
以此	0.35	0
目的地	0.35	0
嘉华	0.35	0
dx7	0.35	0
料	0.35	0
买不起	0.35	0
好比	0.35	0
拼	0.35	0
m4	0.35	0
w	0.35	1.51
了近	0.35	0
联合开发	0.35	0
排量车	0.35	0
没车	0.35	0
科学	0.35	0
Santana	0.35	0
xc90	0.35	0
华纳	0.35	0
应有尽有	0.35	0
双车	0.35	0
灵魂	0.35	0
吸入	0.35	0
期望	0.35	0
服装	0.35	0
结束	0.35	2.28
趁	0.35	0
阿特金	0.35	0
雅士	0.35	0
全部都是	0.35	0
新军	0.35	0
全顺	0.35	0
奢侈	0.35	0
层出不穷	0.35	0
市场营销	0.35	0
a4l	0.35	0
终身	0.35	0
lexus	0.35	0
介于	0.35	0
除非	0.35	0
去过	0.35	0
顺利完成	0.35	0
势必	0.35	0
灯会	0.35	0
出国	0.35	0
PQ25	0.35	0
照明灯	0.35	0
接触	0.35	0.22
眼花缭乱	0.35	0
非对称	0.35	0
银行	0.35	0
略微	0.35	0
近些年	0.35	0
捧	0.35	0
银灰色	0.35	0
居	0.35	0
前往	0.35	0
老爷车	0.35	0
一时	0.35	0
个性化	0.34	0.25
大神	0.34	1.99
关系	0.34	1.96
一切	0.34	0.5
缺点	0.34	1.49
滴	0.34	0.75
力度	0.34	0.25
旅行车	0.34	0.28
进口	0.34	0.68
有关	0.34	1.49
牌子	0.34	0.6
购车	0.34	0.8
分析	0.34	0.75
时间	0.34	0.35
黑	0.34	0.33
位于	0.33	0.47
刹车盘	0.33	4.38
哦	0.33	0.26
停	0.33	0.41
显示	0.33	0.4
帖子	0.33	2.14
防撞	0.33	4.38
买辆	0.33	0.21
问	0.33	0.82
兄弟	0.33	0.21
高手	0.33	4.38
上海	0.33	0.95
差距	0.33	0.66
红	0.33	0.21
人家	0.33	0.73
边缘	0.32	2.81
紧张	0.32	2.81
别扭	0.32	2.81
冷却液	0.32	2.81
文案	0.32	2.81
拉皮	0.32	2.81
猛	0.32	2.81
方案	0.32	5.56
领域	0.32	0.26
不让	0.32	2.81
差速器	0.32	2.81
板块	0.32	2.81
窄	0.32	0.69
天津	0.32	6.95
所有人	0.32	2.81
似乎	0.32	0.99
高档	0.32	0.31
理解	0.32	5.56
音	0.32	2.81
巨大	0.31	0.2
管	0.31	1.37
显然	0.31	0.79
放	0.31	0.34
大小	0.31	0.2
设计师	0.31	0.2
改善	0.31	1.37
发	0.31	0.27
自主	0.31	0.32
秒	0.31	1.37
吸引力	0.31	1.37
谍照	0.31	1.34
音量	0.31	1.37
急	0.3	0.52
接下来	0.3	0.44
手	0.3	0.28
经典	0.3	0.31
想象	0.3	0.44
尾翼	0.3	0.52
三厢	0.3	1.31
雷达	0.3	0.59
大件	0.3	0.52
之类	0.3	0.19
呢	0.3	0.35
离合器	0.3	0.19
换成	0.3	1.29
理想	0.3	0.52
线	0.3	0.19
敢	0.29	0.31
i	0.29	0.62
没法	0.29	0.31
大排量	0.29	0.31
嘴	0.29	0.31
天天	0.29	0.31
节奏	0.29	0.31
货	0.29	5.14
工具	0.29	0.76
专家	0.29	0.31
谢谢	0.29	6.45
窗玻璃	0.29	0.31
纷纷	0.29	3.81
彩色	0.29	0.31
走过	0.29	0.31
其实	0.29	0.5
改进	0.29	0.64
灯	0.28	0.33
廉价	0.28	0.83
田	0.28	2.45
费用	0.28	2.45
音响系统	0.28	0.2
重视	0.28	0.83
坐姿	0.28	0.25
应	0.28	0.2
本田cr-v	0.28	2.45
认证	0.28	0.2
两厢车	0.28	0.22
一向	0.28	0.2
甩	0.28	2.45
退市	0.28	2.45
们	0.28	0.35
豪车	0.28	0.52
旅	0.28	0.61
音响	0.28	0.58
乐观	0.28	2.45
干式	0.28	2.45
同一	0.28	1.22
众	0.28	1.22
改款	0.28	0.3
对此	0.28	2.45
周末	0.28	0.2
边	0.28	2.45
美国市场	0.28	2.45
要么	0.28	0.25
惨不忍睹	0.27	1.2
低音炮	0.27	1.2
对不起	0.27	1.2
底	0.27	1.2
耐用性	0.27	1.2
长相	0.27	1.2
既有	0.27	1.2
机盖	0.27	1.2
文章	0.27	0.3
xts	0.27	1.2
隔音材料	0.27	1.2
市场份额	0.27	3.59
消息	0.27	1.76
市值	0.27	1.2
遥控	0.27	1.16
内嵌式	0.27	1.2
不无关系	0.27	1.2
一切正常	0.27	1.2
萝卜	0.27	1.2
比较严重	0.27	1.2
蛮大	0.27	1.2
老虎	0.27	1.2
雨刮器	0.27	1.2
密封	0.27	1.2
内能	0.27	1.2
尾巴	0.27	1.2
横条	0.27	1.2
架子	0.27	1.2
买单	0.27	1.2
掌控	0.27	1.2
重复	0.27	1.2
欣慰	0.27	1.2
清洁	0.27	1.2
吹牛	0.27	1.2
铸造	0.27	1.2
保留意见	0.27	1.2
个别	0.27	1.2
假	0.27	1.2
那啥	0.27	1.2
固特异	0.27	1.2
信	0.27	1.2
落伍	0.27	1.2
市长	0.27	1.2
ssss	0.27	1.2
自吸	0.27	1.2
萌生	0.27	1.2
弄	0.27	3.59
白菜	0.27	1.2
3	0.27	0.31
水中	0.27	1.2
庆幸	0.27	1.2
要	0.27	0.38
静止	0.27	1.2
浸泡	0.27	1.2
讨	0.27	1.2
偏重	0.27	1.2
排在	0.27	1.2
爬	0.27	1.2
箱子	0.27	1.2
乃	0.27	1.2
润滑	0.27	1.2
不佳	0.27	1.2
乍	0.27	1.2
熄灭	0.27	1.2
关帝爷	0.27	1.2
大街	0.27	3.59
关	0.27	1.2
不该	0.27	1.2
乡下	0.27	1.2
突显	0.27	1.2
一般	0.27	0.38
用处	0.27	1.2
没见	0.27	1.2
懒得	0.27	1.2
低端	0.27	1.18
藏	0.27	1.2
走低	0.27	1.2
低点	0.27	1.2
看法	0.27	1.18
感谢	0.27	0.3
不愧	0.27	1.2
传到	0.27	1.2
帮助	0.27	0.6
接连	0.27	1.2
之外	0.27	0.2
达喀尔	0.27	1.2
平坦	0.27	1.2
中部	0.27	1.2
狂热	0.27	1.2
毫不逊色	0.27	1.2
行人	0.26	0.32
然而	0.26	0.65
分	0.26	0.26
较大	0.26	0.37
皮卡	0.26	0.32
国际	0.26	0.24
知道	0.26	0.28
原厂	0.26	5.77
中心	0.26	0.76
软件	0.26	0.57
死	0.26	3.4
握	0.25	0.55
名列前茅	0.25	0.55
观念	0.25	0.36
炫耀	0.25	0.55
电子产品	0.25	0.55
驾车	0.25	0.55
可观	0.25	0.55
细微	0.25	0.55
飘	0.25	0.55
早	0.25	0.22
摆脱	0.25	0.54
缸体	0.25	0.36
花钱	0.25	0.55
心态	0.25	0.55
算不上	0.25	0.55
s2	0.25	0.55
某些	0.25	2.17
占优势	0.25	0.55
早点	0.25	0.55
断轴	0.25	0.55
豪华版	0.25	0.22
部位	0.25	0.55
总得来说	0.25	0.55
总冠军	0.25	0.55
源	0.25	0.36
懂得	0.25	0.36
星期	0.25	2.17
查	0.25	0.42
O	0.25	0.55
穿	0.25	0.54
门窗	0.25	0.55
维护	0.25	2.17
之下	0.25	0.54
超跑	0.25	1.11
特别是在	0.25	0.55
质	0.25	0.36
carplay	0.25	0.55
前门	0.25	0.36
明明	0.25	0.36
飞	0.25	0.54
安静	0.25	2.17
外界	0.25	0.55
同事	0.25	0.37
租	0.25	0.36
饰板	0.25	0.55
劣势	0.25	0.55
储备	0.25	0.55
偏软	0.25	0.55
不断	0.25	0.37
两位数	0.25	0.36
航空	0.25	0.55
请问	0.25	5.37
升降	0.25	0.67
色	0.25	0.55
时速	0.25	0.67
摸	0.25	0.55
语音	0.25	0.55
大约	0.25	0.54
预警	0.25	0.36
底气	0.25	0.55
网	0.25	0.23
起初	0.25	0.55
深	0.25	0.67
电脑	0.25	0.45
上路	0.25	3.25
明智	0.25	0.55
稍微	0.25	0.27
抓住	0.25	0.36
小弟	0.25	2.17
350	0.24	0.27
记忆	0.24	0.17
充电	0.24	0.71
竞争	0.24	0.23
看见	0.24	0.21
奇怪	0.24	1.03
改灯	0.24	0.52
国产车	0.24	0.47
45	0.24	0.22
它们	0.24	0.53
v	0.24	1.03
过	0.24	1.03
前方	0.24	0.21
四驱	0.24	0.17
外面	0.23	0.4
最低	0.23	0.33
顾问	0.23	0.4
这项	0.23	0.69
cs75	0.23	0.16
纠结	0.23	0.2
韩	0.23	0.4
6	0.23	0.2
记者	0.23	0.33
是否	0.23	1.02
世纪	0.23	1
两者	0.23	0.16
该	0.23	0.28
标	0.23	0.16
北美	0.23	1.03
代	0.23	0.2
自带	0.22	1.95
笑	0.22	0.94
太贵	0.22	1.95
入门	0.22	0.22
预算	0.22	0.38
指点	0.22	1.95
称	0.22	0.65
此车	0.22	1.95
陆续	0.22	0.94
获悉	0.22	1.9
视频	0.21	1.81
折腾	0.21	0.92
谁	0.21	0.44
进来	0.21	0.92
进口车	0.21	0.15
不了	0.21	0.33
货车	0.21	0.34
减半	0.21	0.92
群体	0.21	0.15
专营店	0.21	2.71
逐渐	0.21	0.3
流行	0.21	0.18
浪漫	0.21	0.18
竞品	0.21	0.18
竞争对手	0.21	0.47
背后	0.21	0.18
找	0.21	0.46
网络	0.2	0.57
为啥	0.2	0.57
局促	0.2	1.79
身体	0.2	1.79
重庆	0.2	1.72
参数	0.2	0.29
保险	0.2	0.29
武汉	0.2	2.65
指标	0.2	1.79
易	0.2	1.79
MT	0.2	1.79
怎么样	0.2	1.77
面板	0.2	0.25
at	0.2	0.43
补贴	0.2	2.65
低音	0.2	0.57
缺乏	0.2	1.79
产能	0.2	0.87
消费	0.2	0.17
避震	0.2	0.21
生产线	0.2	0.43
对方	0.2	1.79
原装	0.2	0.43
充斥	0.19	0.81
承诺	0.19	0.84
代表	0.19	0.19
分明	0.19	0.81
修车	0.19	1.66
从未	0.19	0.81
记录	0.19	0.14
原地	0.19	0.81
模块	0.19	1.66
节约	0.19	0.81
除外	0.19	0.81
叫	0.19	0.38
老年	0.19	0.81
叫座	0.19	0.81
意见	0.19	0.84
才能	0.19	0.17
下手	0.19	0.81
dsg	0.19	1.66
叫好	0.19	0.81
累	0.19	0.21
真要	0.19	0.81
自	0.19	0.25
缓冲	0.19	0.81
正面	0.19	0.14
中间	0.19	0.18
骂	0.19	1.66
讨厌	0.19	0.81
说来	0.19	0.81
唉	0.19	0.81
持	0.19	0.81
虚拟	0.19	0.81
强制	0.19	0.81
会	0.19	0.24
后窗	0.19	0.81
赶上	0.19	0.81
有点像	0.19	0.81
高层	0.19	0.81
体育场	0.19	0.81
太平洋	0.19	0.14
下定决心	0.19	0.81
空	0.19	0.81
广州	0.19	1.64
说法	0.19	0.81
观点	0.19	0.81
事情	0.19	0.63
沉淀	0.19	0.81
更改	0.19	0.81
关注度	0.19	0.21
旅行	0.19	0.25
拖	0.19	0.81
白	0.19	0.17
轻便	0.19	0.81
乡村	0.19	0.81
加州	0.19	0.81
两边	0.19	1.66
披露	0.19	0.81
发现自己	0.19	0.81
没买	0.19	0.81
噪音控制	0.19	0.81
专业人士	0.19	0.81
痕迹	0.19	0.81
批评	0.19	0.81
榜单	0.19	0.21
困扰	0.19	0.81
工地	0.19	0.81
人声	0.19	0.81
H	0.19	0.81
调	0.19	0.84
一键	0.19	0.27
试问	0.19	0.81
少	0.19	0.33
雨刷器	0.19	0.81
上网	0.19	0.21
退出	0.19	0.84
软硬	0.19	0.81
老大	0.19	0.81
服役	0.19	0.81
自动档	0.19	0.84
迎宾	0.19	0.21
电动机	0.19	0.85
同轴	0.19	0.81
下面	0.19	0.25
接轨	0.19	0.81
这次	0.19	0.19
1	0.19	0.25
现有	0.19	0.14
致	0.19	0.81
面对	0.19	0.17
油价	0.19	0.81
今天	0.19	0.25
小小的	0.19	0.81
革命	0.19	0.81
电	0.19	0.2
.	0.18	0.24
所谓	0.18	0.34
开关	0.18	0.35
昨天	0.18	0.13
'	0.18	1.56
供应商	0.18	0.13
哎	0.18	0.77
名	0.18	0.13
上牌	0.18	0.26
_	0.18	0.8
本	0.18	1.6
商务车	0.18	0.13
零部件	0.18	0.26
经营	0.18	0.8
女	0.18	0.13
年初	0.17	1.47
湿式	0.17	0.3
速手	0.17	0.13
事	0.17	0.44
驻车	0.17	0.13
如果	0.17	0.22
随后	0.17	0.5
负责	0.17	1.47
前驱	0.17	0.13
n	0.17	0.76
贷款	0.17	0.74
回来	0.17	0.13
年代	0.17	0.13
差别	0.17	0.73
借	0.17	1.5
那时	0.17	0.73
保修	0.17	1.5
提	0.17	0.21
只	0.17	0.32
挡风玻璃	0.17	0.49
称为	0.17	0.13
气	0.17	0.25
引起	0.17	0.49
伤	0.17	1.5
订车	0.17	0.13
本土	0.17	1.45
达成	0.17	1.5
无奈	0.17	0.73
典型	0.17	0.13
咱	0.16	1.39
任	0.16	0.35
原	0.16	0.7
享版	0.16	0.35
今年年初	0.16	0.35
时机	0.16	0.35
而已	0.16	0.7
偏离	0.16	0.14
黄色	0.16	0.35
开心	0.16	1.42
提示	0.16	1.39
车友会	0.16	0.71
广告	0.16	0.71
国道	0.16	0.35
要买车	0.16	0.35
非	0.16	0.14
年内	0.16	0.18
幅度	0.16	0.7
有人	0.16	0.27
包	0.16	0.18
态势	0.16	0.35
转速	0.16	0.21
地图	0.16	1.42
下车	0.16	1.42
没想到	0.16	0.15
这位	0.16	0.7
裸	0.16	0.7
回	0.16	0.68
年底	0.16	0.7
年前	0.16	1.4
百	0.16	0.35
收	0.16	0.47
旁	0.16	0.35
不再	0.16	0.15
运行	0.16	0.35
比起	0.16	0.34
有种	0.16	0.35
韩国	0.16	0.34
个油	0.16	0.35
赛车	0.16	0.18
以下	0.16	0.4
网上	0.16	0.23
丹拿	0.16	0.35
蓝	0.16	0.14
然	0.16	0.35
这份	0.16	0.35
亲戚	0.16	0.35
偶然	0.16	0.35
杀	0.16	0.35
市	0.16	0.18
从来没	0.16	0.35
后背	0.16	0.35
梁	0.16	0.35
意大利	0.16	0.47
石家庄	0.16	0.69
或者说	0.15	0.22
月底	0.15	0.34
每年	0.15	0.22
率先	0.15	0.66
同意	0.15	0.22
重点	0.15	0.38
单独	0.15	0.22
长途	0.15	0.34
加价	0.15	0.4
维持	0.15	0.22
郑州	0.15	0.66
只不过	0.15	0.22
久	0.15	0.28
显示屏	0.15	0.34
不见	0.15	0.22
起步价	0.15	0.22
订购	0.15	0.66
一致	0.15	0.17
订	0.15	0.28
团队	0.15	0.22
弥补	0.15	0.22
哪里	0.15	0.38
强于	0.14	0.59
流水	0.14	0.59
雨天	0.14	0.59
大众1	0.14	0.59
高达	0.14	0.3
风扇	0.14	0.59
后视	0.14	0.59
强行	0.14	0.59
当天	0.14	0.61
不大	0.14	0.36
走量	0.14	0.59
困难	0.14	0.59
逾	0.14	0.59
夏利车	0.14	0.59
口号	0.14	0.59
乃至	0.14	0.59
展车	0.14	0.59
勿	0.14	0.59
电源	0.14	0.59
哪家	0.14	0.59
平常	0.14	0.59
实	0.14	0.59
之家	0.14	0.4
断	0.14	0.59
撒	0.14	0.59
本质	0.14	0.59
脚步	0.14	0.59
奥迪a6l	0.14	0.3
喽	0.14	0.59
透镜	0.14	0.36
然后	0.14	0.25
扭	0.14	0.59
耍	0.14	0.59
拉花	0.14	0.59
年限	0.14	0.59
视	0.14	0.59
略	0.14	0.42
高逼格	0.14	0.59
真实	0.14	0.59
欠缺	0.14	0.59
外地	0.14	0.59
必要	0.14	0.42
全都	0.14	0.59
告别	0.14	0.59
不温不火	0.14	0.59
谈到	0.14	0.59
的么	0.14	0.59
看吧	0.14	0.59
V6发动机	0.14	0.59
停留	0.14	0.59
案例	0.14	0.4
打出	0.14	0.59
试图	0.14	0.59
车标	0.14	0.36
并不大	0.14	0.59
解释	0.13	0.22
联合	0.13	0.57
企业	0.13	0.13
带上	0.13	0.37
金	0.13	0.18
沈阳	0.13	0.57
常规	0.13	0.22
本身	0.13	0.13
那款	0.13	0.57
啥	0.13	0.16
专门	0.13	0.11
本人	0.13	0.14
长度	0.13	0.35
小伙伴	0.13	0.18
制作	0.12	0.14
告诉	0.12	0.15
由于	0.12	0.2
喜好	0.12	0.14
摄像头	0.12	0.34
稍	0.12	0.26
博	0.12	0.52
平行	0.12	0.52
本月	0.12	0.27
时光	0.12	0.14
可惜	0.12	0.35
来回	0.12	0.14
发动机盖	0.12	0.14
高配	0.12	0.14
租车	0.12	0.34
购置税	0.12	0.35
东南	0.12	0.34
cd	0.12	0.52
脚垫	0.12	0.52
不及	0.12	0.14
投资	0.12	0.35
品牌形象	0.12	0.14
是不是	0.12	0.22
放大	0.12	0.14
热情	0.12	0.14
爸	0.12	0.27
单一	0.12	0.14
扭力	0.12	0.11
不仅仅	0.12	0.11
早在	0.12	0.14
夸张	0.12	0.14
注意力	0.11	0.46
g	0.11	0.32
车能	0.11	0.46
好好	0.11	0.13
满大街	0.11	0.46
马达	0.11	0.46
忍	0.11	0.46
冒	0.11	0.46
在家	0.11	0.46
前前后后	0.11	0.46
奥迪a4l	0.11	0.1
粉丝	0.11	0.33
抬头	0.11	0.46
除此之外	0.11	0.12
工人	0.11	0.46
方法	0.11	0.12
不敢	0.11	0.32
心脏	0.11	0.46
电机	0.11	0.32
用来	0.11	0.48
宣传	0.11	0.31
稍差	0.11	0.46
嘿嘿	0.11	0.46
换上	0.11	0.46
心疼	0.11	0.46
主驾	0.11	0.46
当年	0.11	0.23
交通事故	0.11	0.46
发表	0.11	0.1
当日	0.11	0.46
奔驰车	0.11	0.46
拉力赛	0.11	0.46
合同	0.11	0.46
标签	0.11	0.46
费	0.11	0.46
别说	0.11	0.46
流	0.11	0.46
高尔夫r	0.11	0.46
讲	0.11	0.31
供应	0.11	0.46
套娃	0.11	0.46
选购	0.11	0.46
脸上	0.11	0.46
细	0.11	0.46
年后	0.11	0.46
公众	0.11	0.31
三代	0.11	0.46
花费	0.11	0.46
全车	0.11	0.24
舒适版	0.11	0.25
e	0.11	0.1
统计	0.1	0.21
运动版	0.1	0.15
打电话	0.1	0.22
同为	0.1	0.21
交流	0.1	0.09
御	0.1	0.21
丢	0.1	0.21
江苏	0.1	0.44
西安	0.1	0.22
维修保养	0.1	0.21
毫无疑问	0.1	0.21
此次	0.1	0.2
哭	0.1	0.44
子	0.1	0.44
改	0.1	0.14
那里	0.1	0.21
美丽	0.1	0.21
貌似	0.1	0.22
陕西	0.1	0.21
外壳	0.1	0.21
本地	0.1	0.21
变成	0.1	0.22
拿到	0.1	0.09
跟着	0.1	0.22
回馈	0.1	0.15
堵	0.1	0.21
组织	0.1	0.21
卡	0.1	0.21
光环	0.1	0.21
三厢车	0.1	0.09
间	0.1	0.09
迈	0.1	0.21
壳	0.1	0.21
仿	0.09	0.39
男	0.09	0.1
两辆车	0.09	0.12
我国	0.09	0.4
添加	0.09	0.4
想法	0.09	0.07
爆	0.09	0.39
固定	0.09	0.12
代言	0.09	0.39
征战	0.09	0.12
营销	0.09	0.12
味	0.09	0.39
味道	0.09	0.13
说好	0.09	0.39
划分	0.09	0.39
拉力	0.09	0.39
自驾游	0.09	0.12
西藏	0.09	0.39
星	0.09	0.16
车系	0.09	0.08
闪烁	0.09	0.39
楼下	0.09	0.39
开出	0.09	0.12
福特车	0.09	0.39
德国	0.09	0.1
照样	0.09	0.39
轻轻	0.09	0.12
外国	0.09	0.39
窗户	0.09	0.39
之上	0.09	0.39
整备	0.09	0.39
上个月	0.09	0.07
零件	0.09	0.07
还行	0.09	0.12
或许	0.09	0.19
消失	0.09	0.39
开惯	0.09	0.39
重	0.09	0.1
蜡烛	0.09	0.39
全款	0.09	0.4
三缸	0.09	0.1
挑	0.08	0.35
掌握	0.08	0.08
份额	0.08	0.34
新品	0.08	0.37
网通	0.08	0.35
制造商	0.08	0.08
行灯	0.08	0.07
高功率	0.08	0.08
渐渐	0.08	0.08
手动	0.08	0.11
讨论	0.08	0.35
主力	0.08	0.07
帮忙	0.08	0.35
弱	0.08	0.18
现金	0.08	0.37
顾客	0.08	0.37
一侧	0.08	0.08
如下	0.08	0.37
领导	0.08	0.17
最初	0.08	0.07
待	0.08	0.37
半月	0.08	0.35
君	0.08	0.08
新手	0.08	0.17
人民	0.08	0.37
此处	0.08	0.35
喜	0.08	0.35
经	0.08	0.18
喊	0.08	0.34
打破	0.08	0.35
投入	0.08	0.17
工程	0.08	0.34
放假	0.08	0.35
小编	0.08	0.34
提出	0.08	0.34
精	0.08	0.35
表达	0.08	0.35
留	0.08	0.34
子公司	0.08	0.34
相差	0.08	0.37
相中	0.08	0.08
具体	0.08	0.18
拿出	0.08	0.35
往	0.08	0.35
部	0.08	0.07
灰	0.08	0.08
那些	0.08	0.12
通常	0.08	0.35
而来	0.08	0.34
直到	0.08	0.15
块钱	0.08	0.35
完整	0.08	0.34
贴	0.08	0.07
老人	0.08	0.35
小时	0.08	0.15
兰州	0.08	0.34
照片	0.08	0.18
汽油机	0.08	0.34
日子	0.08	0.07
c3	0.08	0.35
你	0.08	0.12
不妨	0.08	0.35
上述	0.08	0.35
结果	0.08	0.12
忘	0.08	0.34
液晶	0.08	0.17
总裁	0.08	0.34
观察	0.08	0.34
楼	0.08	0.37
火花塞	0.08	0.37
一脚	0.08	0.35
公路	0.08	0.07
连接	0.08	0.07
专车	0.08	0.34
常	0.08	0.35
专用	0.07	0.07
头	0.07	0.16
话	0.07	0.09
孩子	0.07	0.09
牌照	0.07	0.15
交付	0.07	0.07
超级	0.07	0.07
甚至	0.07	0.09
哈弗h6	0.07	0.13
市场竞争	0.06	0.13
在意	0.06	0.13
遗憾	0.06	0.09
降价	0.06	0.13
摆	0.06	0.13
终究	0.06	0.13
换代	0.06	0.11
完	0.06	0.07
玩具	0.06	0.13
卖	0.06	0.07
莫	0.06	0.13
豪华车	0.06	0.1
咨询	0.06	0.1
厚	0.06	0.13
安装	0.06	0.11
相近	0.06	0.13
酷	0.06	0.13
舞台	0.06	0.13
机	0.06	0.09
运动型	0.06	0.09
看车	0.06	0.06
心理	0.06	0.13
告知	0.06	0.13
高点	0.06	0.13
也就是说	0.06	0.13
两厢	0.06	0.06
字	0.06	0.08
拥挤	0.06	0.13
另一方面	0.06	0.13
车上	0.06	0.1
皮	0.05	0.05
路段	0.05	0.05
模仿	0.05	0.05
刚好	0.05	0.08
二代	0.05	0.12
面包车	0.05	0.08
暂时	0.05	0.12
即	0.05	0.09
价格	0.05	0.07
土豪	0.05	0.12
并未	0.05	0.05
低于	0.05	0.12
集中	0.05	0.05
风尚	0.05	0.05
阳光	0.05	0.06
2	0.05	0.08
总是	0.05	0.12
愿意	0.05	0.05
编	0.05	0.09
R	0.05	0.12
精英	0.05	0.07
手刹	0.05	0.06
相当于	0.05	0.12
撞击	0.04	0.06
不久前	0.04	0.09
应急	0.04	0.09
台车	0.04	0.05
自动挡	0.04	0.05
车重	0.04	0.09
买菜	0.04	0.09
感应	0.04	0.06
伤害	0.04	0.06
轿车	0.04	0.06
单位	0.04	0.06
得知	0.04	0.09
一边	0.04	0.09
落地	0.04	0.04
车企	0.04	0.04
多媒体系统	0.04	0.06
业绩	0.04	0.09
如今	0.04	0.07
h	0.04	0.07
收到	0.04	0.09
灯厂	0.04	0.09
例	0.04	0.06
行动	0.04	0.06
下一代	0.04	0.09
与其	0.04	0.09
本文	0.04	0.09
原来	0.04	0.07
这种	0.04	0.06
前不久	0.04	0.09
经济型	0.04	0.09
没事	0.04	0.09
回到	0.04	0.09
伴随	0.04	0.06
司机	0.04	0.06
谈	0.04	0.07
新闻	0.04	0.04
网友	0.04	0.04
于是	0.04	0.07
新宝来	0.04	0.04
车价	0.04	0.09
只是	0.03	0.04
资源	0.03	0.06
轮子	0.03	0.06
安全带	0.03	0.03
上次	0.03	0.03
措施	0.03	0.06
顺便	0.03	0.06
不如	0.03	0.04
萌	0.03	0.06
电影	0.03	0.06
开开	0.03	0.06
每天	0.03	0.06
刹	0.03	0.06
浪费	0.03	0.06
按钮	0.03	0.04
小排量	0.03	0.04
屏	0.03	0.04
采访	0.03	0.06
流程	0.03	0.06
如何	0.03	0.04
近期	0.03	0.04
掀起	0.03	0.06
两厢版	0.03	0.07
旗舰版	0.03	0.04
成本	0.03	0.06
总部	0.03	0.06
仍然	0.03	0.04
停放	0.03	0.06
手里	0.03	0.07
信号	0.03	0.06
胖子	0.03	0.06
横置	0.03	0.06
下去	0.03	0.06
英雄	0.03	0.06
资金	0.03	0.06
经验	0.03	0.03
苹果	0.03	0.07
兴趣	0.03	0.06
干	0.03	0.06
抛开	0.03	0.06
功放	0.03	0.06
有个	0.02	0.02
车体	0.02	0.03
极限	0.02	0.02
慢慢	0.02	0.03
剩下	0.02	0.03
落后	0.02	0.03
差不多	0.02	0.04
儿	0.02	0.03
当地	0.02	0.02
犹豫	0.02	0.03
找到	0.02	0.02
BBA	0.02	0.03
研究	0.02	0.04
同等	0.02	0.03
路线	0.02	0.04
回老家	0.02	0.03
因此	0.02	0.03
咱们	0.02	0.04
没错	0.02	0.02
出口	0.02	0.02
指导	0.02	0.04
嘛	0.02	0.03
以内	0.02	0.02
钥匙	0.02	0.03
先是	0.02	0.03
搞	0.02	0.03
法国	0.02	0.02
就要	0.02	0.04
高于	0.02	0.04
略有	0.02	0.03
专注	0.02	0.03
阵容	0.02	0.04
国外	0.02	0.03
接近	0.02	0.02
bba	0.02	0.02
信息	0.01	0.01
最早	0.01	0.01
500	0.01	0.01
配件	0.01	0.01
定义	0.01	0.02
尽管	0.01	0.01
柴油	0.01	0.02
逛	0.01	0.02
amg	0.01	0.02
欧元	0	9.94
坐直	0	2.93
绿地	0	2.04
怪	0	2.93
偏磨	0	4.14
有如	0	2.93
去掉	0	4.14
总计	0	2.04
老婆大人	0	2.37
英菲尼迪g37	0	4.14
奥迪q3	0	1.56
赝品	0	4.14
东仁庆	0	4.14
耍流氓	0	2.37
教练	0	2.04
连中配	0	4.14
翻版	0	4.14
3	0	6.75
DZ	0	4.14
赫伯特	0	4.14
p	0	1.54
嘉实多	0	4.14
荡起	0	4.14
城镇	0	4.14
境况	0	4.14
脱档	0	4.14
想当年	0	4.14
Group	0	4.14
我少	0	4.14
年事已高	0	4.14
西藏高原	0	4.14
风档	0	4.14
轰鸣声	0	2.93
弄弯	0	4.14
妈呀	0	2.93
呼吁	0	2.93
转后	0	4.14
自救	0	4.14
Autopilot	0	2.93
扯	0	4.74
水土不服	0	4.14
按时	0	5.86
圆	0	2.04
连为一体	0	1.83
大腕	0	4.14
亚太	0	2.37
太多	0	2.93
只管	0	2.93
破音	0	4.14
扬州	0	1.7
女人气	0	4.14
舒堂	0	4.14
